Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XLC,XLRE
12/21/2018,45.57210922,46.6407814,21.30554008,58.79836655,57.16080093,46.12330246,48.52952957,78.04291534,90.7894516,38.74691772,27.96759415
12/24/2018,44.39061356,44.75387192,20.8568058,56.99427414,55.63521957,44.79052353,46.50032425,76.17395782,89.0658493,37.92934799,26.9374485
12/26/2018,46.37853622,47.53852081,21.80101967,59.6484642,58.99534988,46.04057693,47.13162994,79.49654388,94.3431778,40.06085587,27.79590225
12/27/2018,47.23183823,47.78788376,22.06277847,60.39465714,59.42019272,46.48176956,47.52845764,80.37437439,94.84671021,40.24578857,27.85916138
12/28/2018,46.97866058,47.42214584,22.05343437,60.23408127,59.28501892,46.48176956,47.64569855,80.46875763,94.85639191,40.1192627,27.95855904
12/31/2018,47.37248993,47.6715126,22.2684536,60.83860016,59.84503937,46.67480087,47.72687149,81.65809631,95.87313843,40.1776619,28.01277542
01/02/2019,47.61629105,48.61080933,22.45542336,61.15028763,59.88365936,46.39904022,46.90616608,80.42157745,96.59936523,40.71297836,27.37119102
01/03/2019,46.26600647,48.12869263,21.95059776,59.28952789,56.8614769,46.13248062,46.89715195,78.78859711,94.50779724,40.03166962,27.49770355
01/04/2019,48.08514786,49.76622391,22.6797905,61.53756332,59.38157654,47.11598969,47.59158707,81.13894653,97.63546753,41.75439453,27.77782822
01/07/2019,48.25392532,50.50603485,22.70783424,62.03817368,59.91263199,47.051651,47.26691055,81.45043182,99.8432312,42.2313118,28.01277542
01/08/2019,48.76028442,50.89672089,22.72653389,62.88827515,60.41471481,47.48365021,47.85313034,82.08287048,100.947113,42.94181442,28.50074005
01/09/2019,48.77904129,51.70301819,22.83871651,63.31332397,61.19681931,47.04245377,47.56453323,82.45098877,101.4603119,43.00021362,28.38326645
01/10/2019,49.21037674,51.85264969,22.84806633,64.17286682,61.46717453,47.31819534,48.18681717,82.61145782,101.1698151,43.08781815,28.83508492
01/11/2019,49.01346588,51.54508209,22.90415764,64.10674286,61.35129547,47.45608139,48.00644684,82.88518524,101.266655,42.87368774,28.8893013
01/14/2019,48.63838196,51.42040253,23.06308746,64.09729004,60.78162766,47.22629166,46.92420959,81.96959686,100.6469345,42.71795273,28.79894066
01/15/2019,48.31956482,51.60327148,23.26875496,63.89894867,61.69890594,47.69505692,47.50139618,83.44210815,101.5571518,43.4284668,29.12425232
01/16/2019,48.50710678,51.53676987,23.76423264,63.96506882,61.75683975,47.43769073,47.6727562,83.29106903,101.3247375,43.24354553,29.25979614
01/17/2019,49.36041641,52.01058197,23.89511681,65.06073761,62.15272522,47.63990784,47.87116623,84.02732849,102.0122452,43.41873932,29.40437889
01/18/2019,50.17620468,53.06624985,24.3064537,66.29812622,63.09895706,48.20978546,47.9252739,85.02787781,103.4260025,43.76912689,29.51281357
01/22/2019,49.48231506,51.91082764,24.02599335,64.92849731,62.03684998,47.76858139,48.01546478,84.4426651,101.8767014,42.86395645,29.45859528
01/23/2019,49.14474869,51.37883759,24.05404282,65.02295685,62.24927521,48.33846664,48.50247192,84.53705597,102.0800323,42.66928864,29.4766655
01/24/2019,48.88218689,51.65314865,24.11013222,65.35355377,62.77066803,47.74100876,48.75500107,83.82909393,102.5061035,42.86395645,29.59414101
01/25/2019,49.81050873,52.3098259,24.3064537,66.18476105,63.65897369,47.54799271,48.08761597,83.93293762,103.6390305,43.40899658,29.93751717
01/28/2019,49.73549271,51.78614044,24.23166656,65.55191803,62.80930328,47.75020981,47.86214066,82.97958374,103.038681,43.02941132,30.2357254
01/29/2019,50.2512207,51.94408035,24.14752769,66.4586792,62.13340378,47.86050415,47.99743271,83.38547516,102.3705444,42.52329636,30.47067451
01/30/2019,50.78570938,52.67556763,24.28775406,67.49768829,64.0644989,48.18220901,48.36719513,84.52762604,104.3846359,43.13647842,30.72368813
01/31/2019,50.02617264,53.01638031,24.25036049,67.79050446,63.99693298,49.0737915,49.38630295,85.58477783,105.33358,44.89813995,31.02189255
02/01/2019,50.17620468,53.93905258,24.3531971,67.89440155,64.37348938,48.91753769,49.19690704,85.66031647,103.7939606,44.74242401,30.83212662
02/04/2019,50.09180832,54.06373978,24.4560318,68.77281952,65.40662384,49.23004913,49.27807617,85.41487122,104.4717941,45.16093063,31.01285744
02/05/2019,50.4575119,54.14686966,24.39058685,69.36790466,65.95700073,49.23923874,49.377285,85.29219055,105.4497833,45.65730667,31.22068024
02/06/2019,50.15745163,53.74787521,24.36254501,69.38678741,66.17908478,49.24843216,49.35023499,85.67917633,105.0140305,44.63536072,30.97670364
02/07/2019,49.4635582,52.55919647,24.11947823,68.91451263,65.27146149,49.21166229,49.99957275,84.73525238,104.1522293,44.20710373,31.23876572
02/08/2019,49.41666794,52.31813431,23.99794769,69.01841736,65.64801025,49.44145584,50.21602249,84.89573669,103.7358551,44.50883102,31.23876572
02/11/2019,49.49168777,52.56751251,24.07273865,69.38678741,65.61906433,49.57014465,50.19798279,84.79190063,103.919838,44.05137634,31.32913017
02/12/2019,50.59817123,53.23249817,24.42798424,70.4635849,66.48805237,49.95619202,50.31522369,85.95291901,105.5175629,44.55749512,31.112257
02/13/2019,50.6638031,53.89748383,24.49342918,70.87919617,66.57493591,50.04809952,50.17093277,86.14170074,106.2341385,44.58669281,31.32008553
02/14/2019,50.40125275,54.08866882,24.19427109,70.54857635,66.69082642,49.48742294,50.08976364,86.33992767,105.8468018,44.7521553,31.43756104
02/15/2019,51.08577347,54.96147537,24.7084465,71.4931488,67.22187805,49.95619202,50.24307632,87.64250946,106.5730286,44.94681168,31.62732697
02/19/2019,51.40459824,55.12771988,24.74584198,71.46479034,67.24118805,50.21354675,50.54069519,87.43486023,107.0087738,44.99547195,31.66346931
02/20/2019,52.286026,55.360466,24.90476418,71.80484009,67.31843567,50.12163162,50.76616669,87.33102417,107.221817,44.83974075,31.46467209
02/21/2019,52.07973099,54.50428772,24.77388382,71.51203918,67.34738159,50.26869583,51.13593292,86.56645203,107.0087738,44.42123032,31.51888275
02/22/2019,52.30478287,54.66222,24.73648834,71.98430634,68.20674133,50.02970886,51.45158386,87.35936737,107.5897827,44.83974075,31.69961929
02/25/2019,52.64234924,54.75365829,24.83932877,72.26767731,68.53502655,49.7539711,51.11789322,87.48206329,107.2314987,44.88841629,31.43756104
02/26/2019,52.34228516,54.57910538,24.7645359,72.06932068,68.67986298,49.78154373,51.05476761,87.17057037,107.3767242,44.88841629,31.37431526
02/27/2019,52.25789261,54.78691101,24.8580246,72.35267639,68.61225891,49.70801163,51.11789322,86.76468658,107.299263,44.66455078,31.27491379
02/28/2019,51.62025833,54.23829651,24.79258347,72.10710907,68.41915131,49.94699097,51.41550827,86.50983429,106.7182922,44.69375229,31.36527061
03/01/2019,51.55462646,55.23577881,24.95150757,72.1732254,68.88262177,49.85507965,51.52373886,87.73690796,107.5800705,45.04414368,31.32913017
03/04/2019,51.78905106,55.33552933,24.79258347,71.85207367,68.62192535,49.77235031,51.61392212,86.5475769,107.2411652,45.10253906,31.45564079
03/05/2019,51.54524231,55.15266037,24.69909477,71.38925171,68.41915131,49.73558426,51.55078506,86.50037384,107.512291,45.38479233,31.54600143
03/06/2019,51.65776443,54.45442581,24.54016685,70.71861267,68.06190491,49.66204834,51.55078506,85.2355423,107.0087738,45.36532974,31.46467209
03/07/2019,51.23580551,54.13024139,24.28775406,70.29354858,67.41499329,49.34034729,51.72213745,84.56535339,105.7112274,44.96628189,31.43756104
03/08/2019,51.32020187,53.11612701,24.27840805,70.15187836,67.40533447,49.36792374,51.90251923,84.38602448,104.9752884,44.93708038,31.46467209
03/11/2019,52.05160141,53.94736099,24.53082275,70.74694061,68.85365295,50.01133347,52.27228546,85.34880066,106.4181061,45.74491119,31.95263672
03/12/2019,52.2485199,54.2964859,24.58691216,70.16133118,69.25920868,50.02970886,52.63302612,85.97180176,106.7182922,45.94930267,32.12433243
03/13/2019,52.50168991,54.8451004,24.75518608,70.77529144,69.71300507,50.31465912,52.68714142,86.8968277,107.0959244,46.08555603,32.27794266
03/14/2019,52.10786057,54.90329361,24.84867477,70.53913879,69.85784149,50.26869583,52.67811966,86.75524902,106.7763748,45.88117981,32.35927582
03/15/2019,52.17285156,54.88151169,25.02250671,70.29024506,70.70346832,50.55335236,52.86892319,87.15411377,107.4613724,45.84509659,32.22658539
03/18/2019,52.29527283,55.64385986,25.27621078,70.97424316,71.00376892,50.62727737,52.66903305,87.02146912,108.5009995,45.45509338,32.06299973
03/19/2019,52.22934723,55.49306488,25.07888603,70.71773529,71.14907837,50.59032059,52.06939316,87.71310425,109.0451202,45.53308868,31.97212219
03/20/2019,52.18225861,55.97895813,24.5620842,70.23323822,70.95534515,50.3777504,52.2056694,87.10675812,109.2005692,45.94259644,32.11752701
03/21/2019,52.73789597,56.37271118,24.48691368,70.9077301,72.73769379,50.96923828,52.75989532,87.44782257,110.6968842,46.54711151,32.69008255
03/22/2019,51.16518021,54.84799194,23.81037712,69.30224609,71.02314758,50.90454102,53.14148712,85.85614014,108.5009995,45.79634094,32.53557587
03/25/2019,51.07099915,54.87312317,23.70701599,69.46375275,70.71318054,51.00619888,53.18691254,85.8087616,109.1422729,45.71834564,32.56285095
03/26/2019,51.3817749,55.66062546,23.98891068,69.929245,71.10063934,51.44057083,53.56850815,86.39616394,109.6086578,45.94259644,32.76279068
03/27/2019,51.31585693,55.26687622,23.88554382,70.00525665,70.69380951,51.26498032,53.19600296,85.67610931,109.3851929,45.61109161,32.65372849
03/28/2019,51.81498337,55.47630692,24.09226418,70.51824188,70.98439789,51.51451111,52.56909943,85.89402771,110.0458984,45.5038414,32.92636871
03/29/2019,52.26702499,55.39253998,24.15804482,71.27824402,71.68184662,51.85646439,52.85074615,86.92671967,110.6191559,45.60134888,32.9172821
04/01/2019,53.04867172,56.12138367,24.75001144,72.75074768,72.66020966,51.68085861,52.48733139,87.05936432,111.8336639,46.29360199,32.81731796
04/02/2019,53.22761536,55.73602295,24.73122025,72.72223663,72.91207123,51.25572968,52.560009,86.8604126,111.8142471,46.53736496,33.09904861
04/03/2019,53.9244957,55.19985199,24.80638885,72.50373077,73.50293732,51.00619888,52.47824097,86.7467041,112.6012497,46.71286011,33.06270218
04/04/2019,54.47071075,55.66062546,24.9567318,72.95024109,73.19298553,51.20028305,52.29653549,86.5667038,113.5145721,46.97612,32.96272278
04/05/2019,54.45186996,56.64079285,24.99431801,73.15924072,73.54170227,51.37588501,52.78715134,87.16358948,114.1849899,47.11260986,33.21719742
04/08/2019,54.47071075,56.89212799,25.02250671,72.84574127,73.82263184,51.58843994,52.41464233,87.14463043,114.5930786,47.02486038,33.05360413
04/09/2019,54.07516861,56.19678116,24.81578827,71.85773468,73.47388458,51.52375031,52.5418396,86.91725159,113.5631409,47.15161133,32.95363617
04/10/2019,54.04692078,56.4062233,24.89095688,71.83875275,73.98728943,51.67161942,52.37830734,86.94567871,114.1072769,47.3563652,33.21719742
04/11/2019,54.01867294,56.44810867,25.04130173,72.45623779,73.89041901,51.77328873,52.64177322,85.87507629,114.253006,47.38561249,33.17175674
04/12/2019,54.73439789,56.59890366,25.50172043,73.41574097,74.40381622,51.93964386,52.88708496,85.08872223,114.9622955,47.79512787,33.35351944
04/15/2019,54.48012543,56.26380539,25.34198189,73.00723267,74.37475586,52.24461746,52.87801361,85.42979431,115.195488,47.7561264,33.1535759
04/16/2019,54.72499084,56.63241959,25.69904709,73.45374298,74.75254822,52.25387192,52.22385025,83.6770401,115.7007217,47.80486679,32.3719902
04/17/2019,54.38594818,56.55702591,25.7648201,73.5487442,75.16906738,52.51263809,52.02396393,81.27055359,115.9241791,47.8926239,32.03573608
04/18/2019,54.45186996,56.28894043,25.68964958,74.39422607,75.38219452,52.55884171,52.05122375,81.40322113,115.8853226,47.92187119,32.29019928
04/22/2019,54.0845871,57.4785614,25.61447906,74.16623688,75.55654907,52.57732773,52.00579453,81.45058441,115.4481049,48.13637543,31.93576431
04/23/2019,54.3294487,57.38640213,25.7742157,74.81223297,76.3799057,52.41096878,52.15116882,82.73910522,116.8278046,48.77988815,32.29930115
04/24/2019,53.99042892,56.38109207,25.74602699,74.59372711,76.40896606,52.52187729,52.48733139,82.64434052,116.9346771,48.55562973,32.52649689
04/25/2019,53.30294418,56.20515823,25.79301071,73.09273529,76.38959503,52.18917465,52.70537567,83.49703217,116.3225784,49.10163498,32.49013901
04/26/2019,53.74555969,55.47630692,26.02791977,73.64373016,76.09899139,52.6605072,52.78715134,84.33075714,117.2455978,49.491642,32.70825958
04/29/2019,53.6419754,55.42605591,26.29101563,73.81472778,76.11837006,52.72520065,52.47824097,84.17918396,116.837532,49.94015121,32.3719902
04/30/2019,54.10342789,55.38415909,26.32859993,74.10923767,76.24430084,53.33516693,53.34136581,84.56762695,116.6626358,48.81888199,32.74460983
05/01/2019,53.12401581,54.27832794,26.11248589,73.62474823,76.05056,52.67899323,52.79623795,84.41603088,115.2440567,48.56538391,32.74460983
05/02/2019,52.85090256,53.33165741,26.1406765,73.58673096,75.65341949,52.6605072,52.67812347,84.77607727,115.3315125,48.3703804,32.80822754
05/03/2019,53.36886597,53.82592773,26.37558365,74.4797287,76.37021637,53.05791092,52.96886063,85.42031097,116.6917801,48.83839035,33.03543091
05/06/2019,52.60604858,53.87620163,26.197052,73.7672348,75.77935028,52.97472382,52.67812347,85.85614014,115.9824982,48.76038361,32.89910889
05/07/2019,51.68313217,53.40705109,25.7648201,72.27572632,74.15196228,52.44794083,52.51457977,84.20761108,114.2238464,47.97062302,32.33565521
05/08/2019,51.63604736,53.40705109,25.70844078,72.27572632,74.06478882,52.43870163,51.79682159,84.38762665,114.2627182,47.8926239,32.33565521
05/09/2019,51.23109818,53.40705109,25.65206337,72.1712265,73.56108856,52.32778931,51.73321915,84.20761108,113.7963333,47.74637222,32.44469452
05/10/2019,51.92799377,53.6583786,25.82119751,72.45623779,73.79354858,52.96549225,52.65995789,84.23603058,113.961525,47.88286972,32.81731796
05/13/2019,50.76023102,52.73684692,25.06949043,70.39473724,71.01345825,52.46642303,53.22326279,82.65381622,110.5705719,46.4008522,32.81731796
05/14/2019,51.19343185,53.38191605,25.26681137,71.12624359,72.15650177,52.71596146,52.86892319,83.07068634,111.6879425,46.66410828,32.93546295
05/15/2019,51.06158447,53.6583786,25.17284966,71.22125244,72.94112396,53.13184738,52.77806473,83.31702423,112.4457932,47.70736694,33.1535759
05/16/2019,51.7773056,53.95159912,25.42654991,71.87672424,73.60951233,53.54772949,53.13240051,83.9707489,113.4854431,48.12662506,33.3444252
05/17/2019,51.46653748,53.40705109,25.25741577,71.07875061,73.01862335,53.37213135,53.40496826,83.79073334,112.6206818,47.77561569,33.29898834
05/20/2019,50.73196411,53.43218613,25.28560448,70.89823151,71.74963379,53.24275208,53.47765732,83.75284576,111.8239441,46.98585892,32.76279068
05/21/2019,51.5136261,54.05212021,25.54870415,71.7342453,72.63114929,53.13184738,53.57759094,84.53920746,112.6012497,47.50262451,33.03543091
05/22/2019,51.15576172,53.21437454,25.39836121,71.14525604,72.25335693,53.37213135,53.97735596,85.02238464,111.4450073,47.45386887,33.18993759
05/23/2019,50.37410736,51.42993546,25.04130173,70.06224823,70.98439789,53.35365295,54.4407196,84.72869873,110.0653152,46.79086685,33.35351944
05/24/2019,50.65663528,51.62263489,25.23862457,70.09074402,71.00376892,53.15957642,54.35895538,84.85184479,110.2110672,46.78110886,33.39896011
05/28/2019,50.14809036,51.08646011,24.94733429,69.44475555,70.80034637,52.29083252,53.46856689,83.63916016,109.482338,46.98585892,33.05360413
05/29/2019,50.15749741,50.75973129,24.90035629,69.1312561,70.38384247,51.91191101,52.75989532,82.83383179,108.5107269,46.52761078,32.67190933
05/30/2019,50.24225616,50.11466599,24.81578827,69.39724731,70.8197403,52.13371277,52.67812347,83.28860474,109.2200012,46.63485336,32.87183762
05/31/2019,49.67721558,49.2350235,24.43993187,68.447258,69.63795471,51.39437103,52.92343521,82.69171906,107.7917328,45.91334152,33.1444931
06/03/2019,51.24050903,49.86333466,24.59967422,68.91273499,68.4174118,52.04130173,53.45040512,82.89067841,106.8881149,44.47032928,33.27172089
06/04/2019,52.68138885,50.72622299,25.26681137,70.5562439,70.70346832,52.51263809,53.49582672,84.2644577,109.7835388,45.42584229,33.08995438
06/05/2019,53.0675087,50.16492462,25.42654991,71.240242,71.62374115,53.11336899,54.64060974,84.89923096,110.327652,45.44534302,33.84428406
06/06/2019,53.6984787,51.09484482,25.52051735,71.36373901,72.45678711,53.6678772,54.97677231,85.33504486,110.8912048,45.64034653,33.90789413
06/07/2019,54.17876434,51.32941437,25.48293114,71.93374634,73.80324554,54.18542099,54.5679245,86.22562408,112.4943695,46.38135147,34.0169487
06/10/2019,54.2729454,51.48020935,25.69904709,72.02874756,74.55880737,54.20390701,54.19541931,86.48142242,113.4465637,46.34236526,33.89880753
06/11/2019,54.23527908,51.58073807,25.70844078,71.41123962,74.55880737,54.37951279,53.86833191,86.33932495,113.8837891,46.53736496,33.96242142
06/12/2019,54.41420364,50.85189819,25.45473862,71.56325531,74.14228058,54.46268845,54.5679245,86.75618744,113.8546448,46.31310272,34.08965302
06/13/2019,54.73439789,51.44670105,25.53931046,71.92424774,74.36506653,54.58282852,54.67695236,86.65196991,114.8748474,46.82985306,34.1350975
06/14/2019,54.4989624,51.11159134,25.59568596,71.63925934,73.71605682,54.61055756,55.24934006,86.45301819,115.1274719,46.91761398,34.28050613
06/17/2019,53.99983597,51.53885269,25.36077881,71.39224243,73.77418518,54.45344162,55.09488297,86.84145355,115.1760483,47.45386887,34.65312195
06/18/2019,54.42361832,52.25094223,25.69904709,72.77923584,75.11096191,54.15769196,54.86774063,87.58045197,116.050499,47.71712112,34.55315781
06/19/2019,54.12226486,52.19229507,25.65206337,72.72223663,75.38219452,54.37951279,55.28567505,88.36681366,116.2642822,47.77561569,34.78036118
06/20/2019,54.80974197,53.34840775,25.7648201,73.93824768,76.4864502,54.86008835,55.64001846,88.75527191,117.0707092,48.07786942,34.98938751
06/21/2019,54.63541412,53.73391724,25.70720673,73.54418945,76.12484741,54.68222427,55.85523224,89.18152618,116.5286179,48.28116608,34.59823608
06/24/2019,54.84384537,53.25203323,25.60332489,73.40105438,76.27065277,54.82190704,55.87355042,88.71531677,115.9046326,48.39844894,34.42419815
06/25/2019,54.87226486,52.82933426,25.51832771,72.84767151,74.87085724,54.7939682,55.5347023,88.35374451,114.7931747,47.49927902,33.95702744
06/26/2019,54.77752686,53.64092255,25.47110558,73.02896118,75.67768097,54.01172638,54.32583237,87.24053192,115.1636658,47.31358719,33.29748535
06/27/2019,54.95752716,53.24357605,25.69776344,73.09573364,75.87211609,54.11417007,54.39909744,87.84946442,115.8851318,47.64588165,33.57229614
06/28/2019,55.42174911,53.8607254,26.06608963,73.86858368,75.86237335,54.07691956,54.6097374,88.14442444,116.216629,48.1052475,33.68222046
07/01/2019,55.84807205,53.91144943,26.3777504,73.93536377,77.0677948,54.40284729,54.47236252,88.58209991,117.2403641,48.49618912,33.6180954
07/02/2019,55.79122162,53.04914474,26.31164169,73.83995819,77.27191925,54.8777771,55.21416855,89.05784607,117.493866,48.94576263,34.24099731
07/03/2019,56.07543945,53.26049042,26.51941681,74.25023651,77.86489105,55.55757904,55.5988121,89.81902313,118.5175705,49.19987869,34.73564148
07/05/2019,55.81964874,53.33657455,26.5949707,73.95445251,77.71908569,55.31546402,55.57133102,89.20054626,118.6540756,49.26828766,34.54328537
07/08/2019,55.1754303,53.41266251,26.46275139,73.34381104,77.12609863,55.38996124,55.65376282,88.53452301,118.8003082,48.82848358,34.67151642
07/09/2019,54.63541412,53.45492935,26.50997162,73.18161774,77.39830017,55.06402206,55.72702026,88.62015533,118.927063,49.1314621,34.85473251
07/10/2019,54.52173615,54.13970566,26.41552925,73.00986481,78.01071167,55.41789246,55.85523224,88.92463684,119.356041,49.68855667,35.04709244
07/11/2019,54.75857925,54.2496109,26.56663513,73.50601959,78.30235291,55.55757904,55.87355042,88.94367218,119.5997772,49.71787643,34.59823608
07/12/2019,55.2985878,54.47786713,26.74607277,74.79408264,78.87588501,55.71589661,55.50722504,87.95412445,120.9745026,50.07949066,34.46083832
07/15/2019,55.33649063,53.98753738,26.5949707,74.4887619,79.13835907,55.84626389,55.72702026,88.14442444,121.3644943,50.08926773,34.50663757
07/16/2019,55.4691124,53.41266251,26.52885628,74.96582794,78.39955139,55.86489105,55.40649033,87.70674896,121.2084885,49.97198105,34.45167923
07/17/2019,54.97647858,52.80397034,26.30220032,73.36289215,78.19541931,55.79970169,55.61711884,87.72577667,120.0482788,49.50285339,34.27763367
07/18/2019,55.21332169,52.81242371,26.50052643,73.49647522,78.77866364,56.17219925,56.10250854,88.22055817,119.8922806,49.10214233,34.26846695
07/19/2019,55.33649063,53.05758667,26.38719749,73.89720154,78.43844604,55.81832886,55.28743744,87.30711365,119.102562,48.46685791,33.70969772
07/22/2019,55.19437408,53.30276489,26.44386101,73.95445251,79.34249115,55.49239731,55.16838455,87.1263504,119.1707993,48.65255737,33.67305756
07/23/2019,56.33123779,53.44647598,26.71774483,74.88950348,79.77993774,55.8928299,54.82037354,87.66868591,119.980011,48.83826065,34.00282669
07/24/2019,56.29333496,53.67473602,26.99162865,75.21390533,80.44094849,55.52033615,54.86616135,87.71625519,120.5845184,49.26828766,33.97534561
07/25/2019,55.88597107,53.06604385,26.802742,75.06124115,80.11044312,55.59482956,54.72879028,87.28807831,119.9117737,49.14123154,33.82878494
07/26/2019,55.95228577,52.79551315,27.0955143,74.89903259,80.28541565,56.21875763,54.93026733,87.6020813,120.4577713,50.54862213,33.93870163
07/29/2019,55.76280594,52.58415985,26.88773727,74.76547241,80.23681641,56.3211937,55.21416855,87.96363831,119.8727798,50.26518631,34.06694794
07/30/2019,56.13228226,53.17594147,26.81218529,75.08986664,79.72160339,56.48882294,54.79290009,87.58306885,119.0635529,50.03062439,34.40587234
07/31/2019,55.27016449,53.00687027,26.67996979,74.25023651,78.5161972,55.34340286,54.53646851,86.71721649,117.6986084,49.6299057,34.26846695
08/01/2019,54.95752716,51.80638504,26.07553673,72.80949402,78.11764526,55.14783859,55.09510803,86.83139038,116.0996399,49.39535141,34.35091019
08/02/2019,54.31331635,51.06243515,26.06608963,72.34198761,76.84420776,55.15715027,55.08595276,86.6315918,115.144165,48.91644287,34.61656189
08/05/2019,53.29014587,49.54070663,25.19722366,70.33831024,73.63627625,53.72304535,54.2983551,84.5954361,112.0535126,47.33314133,33.95702744
08/06/2019,53.35646057,49.48152542,25.60332489,71.39739227,74.86113739,54.20728302,54.97606659,85.68962097,113.7597122,48.01728058,34.37839508
08/07/2019,54.09541321,49.10955048,25.26332855,71.35923767,75.32772064,54.8405304,55.11343384,85.71817017,114.2179413,48.07591629,34.69900131
08/08/2019,55.1280632,50.52137375,25.74498749,72.57096863,77.17470551,55.54827118,55.68123245,86.8599472,116.4213791,49.04349136,35.24862289
08/09/2019,54.69226837,49.96340942,25.65999222,71.96031952,76.29983521,55.2409668,55.74533081,86.96458435,115.3294067,48.49618912,35.23945618
08/12/2019,53.83962631,49.37163162,25.16889,70.96803284,75.2985611,54.86847305,55.63544083,86.11779022,113.6524582,47.97818375,35.2119751
08/13/2019,54.41752243,49.82814407,25.48054886,71.81720734,77.18442535,55.49239731,55.67207336,87.24053192,115.5244141,48.68188095,35.23029709
08/14/2019,52.69329834,47.87526321,24.53612518,69.62271118,74.81250763,54.61703873,55.21416855,84.81427002,111.9072571,46.95196915,34.68068314
08/15/2019,52.71224213,47.57937622,24.65889931,69.54637909,74.67641449,55.43651581,55.92850113,85.10922241,111.7220154,47.03015518,35.16618347
08/16/2019,53.64066696,48.2049675,25.0933342,70.891716,76.09568787,56.06976318,56.21239853,86.15584564,112.9894791,47.63611603,35.41350555
08/19/2019,54.06698608,49.27017975,25.34832954,71.55958557,77.25248718,56.62850189,56.56956482,86.98362732,114.4129181,48.37890244,35.7341156
08/20/2019,53.43225098,48.85593796,25.00834084,71.13977051,76.86363983,56.0138855,56.47798538,86.24147034,114.4421844,48.0563736,35.46846771
08/21/2019,53.7069931,49.16873169,25.12166786,71.57867432,77.76768494,56.16288757,56.85346985,86.87895203,116.6456375,48.24207306,35.61502838
08/22/2019,53.34699249,48.94892883,25.29166222,71.6836319,77.58298492,56.46088028,56.90841675,86.45079803,116.6748734,48.13456345,35.78906631
08/23/2019,52.05854797,47.30883789,24.64945412,69.76583862,75.0166626,55.52033615,56.30398178,84.45270538,113.5744781,46.81513977,35.34022141
08/26/2019,52.22907639,47.51173401,24.8855629,70.28106689,76.05680084,56.20944977,56.95420074,85.33757019,114.6956787,47.51883316,35.66998672
08/27/2019,52.26697159,47.21584702,24.7344532,69.91848755,75.94015503,56.05113602,57.05494308,84.83331299,114.130188,47.60678864,35.55090714
08/28/2019,52.67434692,47.89216614,24.96111488,70.77721405,76.00817871,56.59125519,56.89926147,85.45175934,115.5536652,47.72407532,35.65166473
08/29/2019,53.34699249,48.593853,25.33888435,71.98895264,77.33024597,56.61919022,57.29305649,86.09875488,117.2891159,48.46685791,35.90816116
08/30/2019,53.7069931,48.593853,25.42388153,72.284729,77.3108139,56.54469299,57.31137466,86.20342255,116.5871277,48.40821838,35.91731644
09/03/2019,53.28066254,48.35714722,25.15944672,71.30197144,76.36788177,56.87063217,58.32791138,85.69913483,116.1093826,47.9293251,36.43029785
09/04/2019,53.9343605,49.03346252,25.40499306,72.20840454,77.67047882,57.38280487,58.38287354,85.75621033,117.2598572,48.85780334,36.73257828
09/05/2019,54.01962662,49.64215469,25.92442703,73.50601959,79.29387665,57.02893829,57.7509613,86.60303497,119.5022888,49.68855667,36.41197586
09/06/2019,54.22805405,49.90423203,25.91498375,73.65866852,79.22582245,57.21518707,57.52201843,86.84091187,119.7947845,49.58104706,36.45777512
09/09/2019,53.94383621,50.90181351,26.31164169,73.87812805,78.63285828,57.08480835,57.23810577,86.04167175,120.253006,49.73741913,36.18296432
09/10/2019,54.47436142,51.50204086,26.40608025,74.55556488,78.23429108,56.73094177,57.31137466,86.28905487,119.7752762,49.80583191,35.65166473
09/11/2019,54.99542999,51.55277252,26.55719185,75.25206757,79.0508728,56.9358139,57.87917709,87.14537811,119.999527,50.06972122,35.56922913
09/12/2019,55.42174911,51.23151398,26.69885445,75.29977417,79.47857666,57.16862106,58.00738907,87.11682129,120.5747681,50.21631622,35.77991104
09/13/2019,56.02806854,51.63731003,26.90662766,75.71004486,78.89533234,56.84269333,57.64105988,87.06926727,120.3310165,50.12835693,35.34938049
09/16/2019,55.10911179,53.37039185,26.81218529,75.64326477,78.70090485,56.29325867,57.68685532,86.87895203,118.7905579,49.9426651,35.71579361
09/17/2019,55.55438614,52.62643051,26.84051704,75.60509491,79.02170563,56.60056686,58.19054794,87.01218414,119.5120468,49.99152756,36.21959686
09/18/2019,55.58280563,52.37281036,26.93496132,75.49059296,79.01196289,56.69369125,58.43782425,87.00266266,119.4535446,49.93289185,36.10967636
09/19/2019,55.67753983,52.23754883,26.81218529,75.10894775,79.18693542,56.68437958,58.71256256,87.41179657,119.131813,49.98175812,36.22877121
09/20/2019,55.54804611,52.28019714,26.6546154,74.63414764,78.26352692,56.50452423,58.94512939,87.89906311,117.7662201,49.65750122,36.07476425
09/23/2019,55.41475296,52.29726791,26.70207596,74.49027252,78.5072937,56.72934723,58.95436859,87.43090057,118.1770706,49.48115921,36.20386505
09/24/2019,54.93868256,51.46972656,26.44578362,74.06822205,77.7467041,56.96352768,59.64653015,86.62832642,116.915184,48.73664856,36.15776062
09/25/2019,55.22431564,51.55503464,26.66410828,74.5478363,78.67306519,57.00099945,59.6096077,86.20796204,117.9814377,49.29503632,36.12086487
