Date,AAPL,AMD,AMZN,BAC,BK,C,CSCO,F,GOOG,HOG,HPQ,IBM,INTC,JPM,MS,MSFT,NVDA,SONY,T,VZ
11/25/2019,65.53430938720703,39.790000915527344,1773.8399658203125,31.8065128326416,46.233158111572266,70.03736114501953,42.43812942504883,8.760123252868652,1306.68994140625,35.659481048583984,18.76426887512207,117.59627532958984,55.509979248046875,123.03654479980469,47.043521881103516,148.40077209472656,55.12253952026367,61.79999923706055,31.80978775024414,53.77699279785156
11/26/2019,65.0225830078125,38.9900016784668,1796.93994140625,31.692474365234375,45.71767807006836,69.8337631225586,42.307403564453125,8.769856452941895,1313.550048828125,35.69789505004883,18.680458068847656,116.83519744873047,55.59492492675781,123.2049560546875,46.52562713623047,149.18580627441406,54.07346725463867,63.150001525878906,31.929304122924805,54.23886489868164
11/27/2019,65.89598083496094,39.40999984741211,1818.510009765625,31.75899887084961,45.886383056640625,70.07440185546875,42.24203872680664,8.857458114624023,1312.989990234375,35.505821228027344,18.429025650024414,115.69355773925781,55.22681427001953,123.56987762451172,46.8740348815918,149.47036743164062,54.422584533691406,63.720001220703125,32.151275634765625,54.429046630859375
11/29/2019,65.75082397460938,39.150001525878906,1800.800048828125,31.66396713256836,45.895755767822266,69.51911926269531,42.307403564453125,8.818524360656738,1304.9599609375,34.93918991088867,18.699079513549805,116.28168487548828,54.792625427246094,123.2891616821289,46.59154510498047,148.54800415039062,54.04853820800781,63.47999954223633,31.912233352661133,54.555843353271484
12/02/2019,64.99058532714844,38.72999954223633,1781.5999755859375,31.768505096435547,46.045711517333984,68.96385192871094,41.73781967163086,8.769856452941895,1289.9200439453125,34.86235427856445,18.46627426147461,114.94977569580078,54.424503326416016,123.01780700683594,46.214900970458984,146.75222778320312,52.18074417114258,63.279998779296875,31.861013412475586,54.3022575378418
12/03/2019,63.83181381225586,38.900001525878906,1769.9599609375,31.20782470703125,45.099117279052734,67.86257934570312,41.34565353393555,8.653055191040039,1295.280029296875,34.48780822753906,18.280029296875,114.26653289794922,52.92373275756836,121.43648529052734,45.30152130126953,146.51670837402344,51.78424835205078,64.58999633789062,32.057369232177734,54.46527099609375
12/04/2019,64.39521789550781,39.689998626708984,1760.68994140625,31.502424240112305,45.71767807006836,68.69548797607422,40.98150634765625,8.711456298828125,1320.5400390625,34.54542922973633,18.661832809448242,114.15409851074219,52.87652587890625,123.8318862915039,45.98889923095703,147.04661560058594,52.22313690185547,65.29000091552734,32.526912689208984,54.818477630615234
12/05/2019,65.3399429321289,39.619998931884766,1740.47998046875,31.617076873779297,46.176918029785156,69.13968658447266,40.636024475097656,8.691988945007324,1328.1300048828125,34.45899200439453,18.922576904296875,114.08490753173828,52.93316650390625,124.505615234375,46.20547866821289,147.12509155273438,52.05357360839844,65.19999694824219,32.6037483215332,55.08110427856445
12/06/2019,66.60206604003906,39.630001068115234,1751.5999755859375,32.171260833740234,46.5236930847168,70.15766906738281,40.934818267822266,8.779590606689453,1340.6199951171875,35.44820022583008,19.09019660949707,115.21788024902344,53.62220764160156,126.35831451416016,46.892860412597656,148.91104125976562,52.90890121459961,65.29000091552734,32.6122932434082,55.416194915771484
12/09/2019,65.66963958740234,38.93000030517578,1749.510009765625,32.01838302612305,46.57992935180664,69.71346282958984,40.9908447265625,8.769856452941895,1343.56005859375,35.265724182128906,19.0622615814209,115.82330322265625,53.357913970947266,125.76880645751953,46.70453643798828,148.52833557128906,52.90890121459961,65.93000030517578,32.47568893432617,55.253177642822266
12/10/2019,66.05343627929688,39.439998626708984,1739.2099609375,32.03749084472656,46.71113967895508,70.12991333007812,41.177589416503906,8.82825756072998,1344.6600341796875,35.71710968017578,18.973970413208008,115.81465148925781,53.414546966552734,125.8530502319336,46.77045440673828,148.3026580810547,53.36027145385742,66.30999755859375,32.492767333984375,55.452423095703125
12/11/2019,66.61682891845703,39.470001220703125,1748.719970703125,32.14259338378906,46.748626708984375,69.91706085205078,41.34565353393555,8.867191314697266,1345.02001953125,36.08205795288086,18.85186004638672,115.68492889404297,53.867610931396484,125.55359649658203,46.56329345703125,148.86199951171875,54.19815444946289,66.54000091552734,32.5866813659668,55.31657791137695
12/12/2019,66.78659057617188,42.59000015258789,1760.3299560546875,33.13630294799805,48.0045051574707,71.30522155761719,42.64353942871094,9.07159423828125,1350.27001953125,36.735130310058594,19.19000816345215,117.03410339355469,54.3206787109375,129.146728515625,47.73090744018555,150.37318420410156,55.87641525268555,67.31999969482422,32.740352630615234,55.3980827331543
12/13/2019,67.69442749023438,41.150001525878906,1760.93994140625,32.906986236572266,47.067283630371094,70.69442749023438,42.29806137084961,8.983992576599121,1347.8299560546875,36.225929260253906,19.114864349365234,116.0741195678711,54.54721450805664,128.0145263671875,47.30717849731445,151.6390380859375,55.85647201538086,67.56999969482422,32.66351318359375,55.07205581665039
12/16/2019,68.85321807861328,42.349998474121094,1769.2099609375,33.15541076660156,47.01104736328125,71.1756591796875,42.93299865722656,9.139728546142578,1361.1700439453125,35.799171447753906,19.274545669555664,116.00491333007812,54.46226119995117,128.5104217529297,47.759159088134766,152.62034606933594,56.14572525024414,68.25,32.94523620605469,55.452423095703125
12/17/2019,68.98854064941406,42.77000045776367,1790.6600341796875,33.48027420043945,47.948272705078125,71.94376373291016,43.36252212524414,9.139728546142578,1355.1199951171875,36.303524017333984,19.133651733398438,116.08275604248047,54.0847053527832,129.2964324951172,47.928653717041016,151.79605102539062,56.92876052856445,67.73999786376953,32.868404388427734,55.68789291381836
12/18/2019,68.82369995117188,42.29999923706055,1784.030029296875,33.54716110229492,47.798316955566406,72.11035919189453,43.54926300048828,9.285730361938477,1352.6199951171875,36.67207717895508,19.0960750579834,116.24707794189453,53.962005615234375,129.16543579101562,47.70266342163086,151.48202514648438,57.23299026489258,67.69999694824219,33.073299407958984,55.117340087890625
12/19/2019,68.89259338378906,42.83000183105469,1792.280029296875,33.39427947998047,47.65773391723633,72.36946868896484,44.70709228515625,9.159195899963379,1356.0400390625,36.235626220703125,19.06789779663086,116.3768081665039,54.70766830444336,128.51980590820312,47.89098358154297,152.7969970703125,58.71674728393555,67.87999725341797,33.23550796508789,55.062992095947266
12/20/2019,68.74988555908203,44.150001525878906,1786.5,33.40383529663086,47.45154571533203,72.65635681152344,44.30558776855469,9.22732925415039,1349.5899658203125,36.303524017333984,19.312118530273438,117.26763153076172,55.642120361328125,128.41688537597656,47.73090744018555,154.4651641845703,59.6917839050293,67.9000015258789,33.42332077026367,56.213157653808594
12/23/2019,69.87178039550781,45.459999084472656,1793.0,33.6044921875,47.20786666870117,72.88772583007812,44.912513732910156,9.188395500183105,1348.8399658203125,36.77877426147461,19.312118530273438,117.2330322265625,55.90640640258789,128.3794403076172,47.759159088134766,154.4651641845703,59.554630279541016,68.08000183105469,33.35503387451172,55.606380462646484
12/24/2019,69.93819427490234,46.540000915527344,1789.2099609375,33.65226745605469,47.18912124633789,72.73039245605469,44.61371994018555,9.217597007751465,1343.56005859375,36.74967956542969,19.340295791625977,116.74005126953125,56.07630920410156,128.73501586914062,47.73090744018555,154.4357452392578,59.50475311279297,67.76000213623047,33.26111602783203,55.497711181640625
12/26/2019,71.32581329345703,46.630001068115234,1868.77001953125,33.93891143798828,47.32033157348633,73.87794494628906,44.679080963134766,9.198129653930664,1360.4000244140625,36.70118713378906,19.43423080444336,116.67951965332031,56.46330261230469,130.10116577148438,48.12638473510742,155.70159912109375,59.64689254760742,68.0199966430664,33.431861877441406,55.50675964355469
12/27/2019,71.29872131347656,46.18000030517578,1869.800048828125,33.77648162841797,47.161006927490234,73.72987365722656,44.60438537597656,9.110527992248535,1351.8900146484375,36.62358856201172,19.283937454223633,116.99087524414062,56.70871353149414,130.19471740722656,48.10755920410156,155.98617553710938,59.068355560302734,67.77999877929688,33.500160217285156,55.724117279052734
12/30/2019,71.7219009399414,45.52000045776367,1846.8900146484375,33.58538055419922,47.0297966003418,73.58180236816406,44.436317443847656,9.003459930419922,1336.1400146484375,36.41991424560547,19.246366500854492,114.86328887939453,56.2745246887207,129.71751403808594,47.98514175415039,154.64178466796875,57.9337272644043,67.72000122070312,33.32942199707031,55.43430709838867
12/31/2019,72.24594116210938,45.86000061035156,1847.8399658203125,33.65226745605469,47.17038345336914,73.93348693847656,44.78179168701172,9.052127838134766,1337.02001953125,36.07073974609375,19.302724838256836,115.92707061767578,56.49161911010742,130.43798828125,48.135799407958984,154.74977111816406,58.676841735839844,68.0,33.36357116699219,55.606380462646484
01/02/2020,73.89432525634766,49.099998474121094,1898.010009765625,34.05356979370117,47.72333908081055,75.1735610961914,45.543670654296875,9.168929100036621,1367.3699951171875,35.9737548828125,19.52815818786621,117.12059020996094,57.42606735229492,132.01934814453125,49.002105712890625,157.61509704589844,59.82644271850586,69.05999755859375,33.175743103027344,55.28940963745117
01/03/2020,73.1759262084961,48.599998474121094,1874.969970703125,33.34650802612305,47.11414337158203,73.75764465332031,44.80060577392578,8.964527130126953,1360.6600341796875,35.18812942504883,19.283937454223633,116.18655395507812,56.72758483886719,130.27716064453125,48.211143493652344,155.65248107910156,58.86885452270508,68.08000183105469,33.34648895263672,54.700740814208984
01/06/2020,73.75900268554688,48.38999938964844,1902.8800048828125,33.29873275756836,47.55463790893555,73.52627563476562,44.96050262451172,8.915858268737793,1394.2099609375,35.450008392333984,19.35908317565918,115.97897338867188,56.56713104248047,130.17359924316406,48.04164505004883,156.05484008789062,59.11573791503906,69.11000061035156,33.38064193725586,54.5830078125
01/07/2020,73.41211700439453,48.25,1906.8599853515625,33.07897186279297,48.03261947631836,72.88772583007812,44.66891860961914,9.003459930419922,1393.3399658203125,34.93595504760742,19.406049728393555,116.05680084228516,55.62324142456055,127.9605712890625,47.94748306274414,154.6320037841797,59.8314323425293,70.19999694824219,33.508697509765625,53.97623062133789
01/08/2020,74.5930404663086,47.83000183105469,1891.969970703125,33.41339111328125,48.08885192871094,73.44300079345703,44.69713592529297,9.003459930419922,1404.3199462890625,35.430606842041016,19.65966033935547,117.02546691894531,55.6609992980957,128.95877075195312,48.559532165527344,157.0950164794922,59.94365310668945,70.45999908447266,33.61114501953125,54.07584762573242
01/09/2020,76.17745971679688,48.970001220703125,1901.050048828125,33.47072219848633,48.2481803894043,74.10930633544922,44.50901412963867,9.01319408416748,1419.8299560546875,35.168731689453125,19.950847625732422,118.26224517822266,55.972476959228516,129.4296112060547,49.02093505859375,159.05760192871094,60.60198211669922,71.02999877929688,33.56789016723633,53.851661682128906
01/10/2020,76.34968566894531,48.16999816894531,1883.1600341796875,33.193626403808594,47.367191314697266,73.3411865234375,44.3303108215332,9.003459930419922,1429.72998046875,33.79146957397461,20.082345962524414,118.21897888183594,55.63268280029297,128.1394805908203,49.16217803955078,158.32167053222656,60.926170349121094,70.86000061035156,33.368900299072266,53.97977066040039
01/13/2020,77.9808349609375,48.75,1891.300048828125,33.4993896484375,47.685848236083984,74.63680267333984,45.12040710449219,8.99372673034668,1439.22998046875,34.30552291870117,20.15749168395996,118.1411361694336,56.246212005615234,129.20361328125,49.69890594482422,160.22535705566406,62.836341857910156,71.63999938964844,32.962276458740234,54.126182556152344
01/14/2020,76.9278335571289,48.209999084472656,1869.43994140625,33.7478141784668,47.80768585205078,75.8028564453125,44.95109939575195,9.042393684387207,1430.8800048828125,34.56739044189453,20.101133346557617,117.4665298461914,56.09518814086914,130.7103729248047,49.774234771728516,159.0968475341797,61.664302825927734,72.47000122070312,32.95363235473633,54.02552795410156
01/15/2020,76.5981674194336,48.54999923706055,1862.02001953125,33.126747131347656,47.507774353027344,75.18281555175781,45.15802764892578,8.945058822631836,1439.199951171875,34.44130325317383,20.119922637939453,118.15845489501953,55.63268280029297,128.75160217285156,49.84956741333008,160.12722778320312,61.23788070678711,71.5999984741211,32.76329803466797,54.08042526245117
01/16/2020,77.55766296386719,49.77000045776367,1877.93994140625,33.174522399902344,43.78700637817383,74.9607162475586,46.13624954223633,8.925592422485352,1451.699951171875,34.683780670166016,20.354745864868164,119.33466339111328,56.31227493286133,129.25071716308594,53.14524459838867,163.06129455566406,62.07575988769531,72.62000274658203,32.9017219543457,54.602012634277344
01/17/2020,78.41630554199219,50.93000030517578,1864.719970703125,33.16496276855469,43.28090286254883,75.07176971435547,46.108028411865234,8.915858268737793,1480.3900146484375,34.644989013671875,20.636537551879883,119.6200942993164,56.25564193725586,130.1453399658203,54.15278625488281,163.97389221191406,62.16304397583008,72.4800033569336,33.204532623291016,55.022945404052734
01/21/2020,77.88488006591797,51.04999923706055,1892.0,32.7349967956543,43.843231201171875,73.94273376464844,45.901100158691406,8.964527130126953,1484.4000244140625,34.11153793334961,20.62714385986328,120.3638687133789,57.152339935302734,128.8646240234375,52.655601501464844,163.3850860595703,61.828887939453125,72.12999725341797,33.32564926147461,55.19680404663086
01/22/2020,78.16290283203125,51.43000030517578,1887.4599609375,32.83054733276367,43.79637908935547,74.1278076171875,46.15506362915039,8.915858268737793,1485.949951171875,34.11153793334961,20.59896469116211,124.44605255126953,59.21000671386719,128.7139434814453,52.59910583496094,162.60008239746094,62.370018005371094,72.37999725341797,33.77552795410156,55.34321975708008
01/23/2020,78.5393295288086,51.709999084472656,1884.5799560546875,32.60122299194336,44.06816864013672,73.85018157958984,46.08921432495117,8.896391868591309,1486.6500244140625,34.18912887573242,20.758649826049805,123.56389617919922,59.766910552978516,128.5820770263672,52.28836441040039,163.6009979248047,63.055789947509766,72.58999633789062,33.42081069946289,55.37066650390625
01/24/2020,78.3129653930664,50.349998474121094,1861.6400146484375,32.04704284667969,43.351158142089844,72.57308197021484,45.9481315612793,8.760123252868652,1466.7099609375,34.16973114013672,20.645931243896484,121.5660171508789,64.62792205810547,125.38965606689453,51.365577697753906,161.95242309570312,62.462284088134766,71.87999725341797,33.30834197998047,55.16020584106445
01/27/2020,76.01016998291016,49.2599983215332,1828.3399658203125,31.38775634765625,42.50205993652344,70.99055480957031,44.650108337402344,8.653055191040039,1433.9000244140625,33.79146957397461,20.27021026611328,119.88816833496094,62.00391387939453,124.3349380493164,50.009639739990234,159.24403381347656,59.898765563964844,71.30999755859375,33.09205627441406,54.82162857055664
01/28/2020,78.16044616699219,50.529998779296875,1853.25,31.760400772094727,42.42658233642578,71.48104858398438,44.932289123535156,8.73092269897461,1452.56005859375,32.773067474365234,20.326566696166992,120.69249725341797,63.53302001953125,126.59504699707031,50.866512298583984,162.36456298828125,61.83636474609375,72.0199966430664,33.3775520324707,55.544532775878906
01/29/2020,79.79651641845703,47.5099983215332,1858.0,31.540634155273438,41.9454231262207,70.77771759033203,44.25505447387695,8.77051830291748,1458.6300048828125,32.80216598510742,20.12931251525879,119.08385467529297,62.60800552368164,126.40670013427734,50.54636764526367,164.8962860107422,61.23039627075195,71.80000305175781,32.053871154785156,54.47390365600586
01/30/2020,79.68090057373047,48.779998779296875,1870.6800537109375,31.98971939086914,42.83226776123047,71.65689849853516,44.433773040771484,8.750720977783203,1455.8399658203125,32.95735549926758,20.223243713378906,118.2881851196289,62.74015426635742,127.96997833251953,51.01079177856445,169.54762268066406,61.297725677490234,71.13999938964844,32.38262939453125,54.31834411621094
01/31/2020,76.1479263305664,47.0,2008.719970703125,31.368650436401367,42.2473258972168,69.31863403320312,43.23921585083008,8.730921745300293,1434.22998046875,32.39480209350586,20.025989532470703,124.3076400756836,60.34267807006836,124.64571380615234,49.53221130371094,167.04530334472656,58.9586296081543,70.18000030517578,32.54701232910156,54.39154815673828
02/03/2020,75.9388198852539,48.02000045776367,2004.199951171875,31.502424240112305,42.653011322021484,69.98937225341797,43.76594161987305,8.889307022094727,1485.93994140625,33.0737419128418,20.007204055786133,126.50444030761719,60.805179595947266,125.59685516357422,49.854461669921875,171.11767578125,59.931182861328125,70.4800033569336,31.97600555419922,53.11960220336914
02/04/2020,78.44583129882812,49.45000076293945,2049.669921875,32.12348556518555,43.351158142089844,71.26564025878906,44.79119110107422,9.087286949157715,1447.0699462890625,33.25802993774414,20.242029190063477,128.96067810058594,61.78682327270508,127.40492248535156,51.20034408569336,176.75030517578125,61.626895904541016,73.0,32.555660247802734,53.3392219543457
02/05/2020,79.08551025390625,49.84000015258789,2039.8699951171875,33.16496276855469,44.32289505004883,73.45484161376953,45.57189178466797,8.226073265075684,1448.22998046875,34.276424407958984,20.458072662353516,135.2050018310547,63.56132125854492,129.5708770751953,52.11971664428711,176.53443908691406,62.53211212158203,70.51000213623047,32.71139144897461,54.10787582397461
02/06/2020,80.01057434082031,49.31999969482422,2050.22998046875,33.126747131347656,44.85123062133789,73.5666275024414,45.79763412475586,8.166679382324219,1476.22998046875,33.461708068847656,20.51443099975586,135.57688903808594,63.637210845947266,129.5897216796875,52.138671875,180.19464111328125,63.40240478515625,71.55000305175781,33.25643539428711,54.39154815673828
02/07/2020,78.92301940917969,49.72999954223633,2079.280029296875,33.06941604614258,44.57762908935547,73.30577850341797,45.12040710449219,8.028092384338379,1479.22998046875,32.85066604614258,20.41110610961914,134.06507873535156,62.62226486206055,129.1753692626953,52.157623291015625,180.44976806640625,62.73908615112305,70.08999633789062,33.26508712768555,54.849082946777344
02/10/2020,79.29785919189453,52.2599983215332,2133.909912109375,33.145851135253906,43.86061477661133,73.11013793945312,45.966941833496094,7.9785990715026855,1508.6800537109375,32.90885925292969,20.57078742980957,134.9564666748047,62.97323989868164,129.71214294433594,52.4609260559082,185.16976928710938,65.5769271850586,70.16999816894531,33.169921875,55.12360382080078
02/11/2020,78.81942749023438,53.79999923706055,2150.800048828125,33.222293853759766,43.79457092285156,73.67841339111328,46.21149826049805,8.018195152282715,1508.7900390625,33.151336669921875,20.88075828552246,134.12623596191406,63.94074630737305,129.9569854736328,52.86848068237305,180.98948669433594,66.8038330078125,70.31999969482422,33.02284622192383,53.70524597167969
02/12/2020,80.69122314453125,53.88999938964844,2160.0,33.36561584472656,43.92665481567383,73.90198516845703,46.96397399902344,8.156780242919922,1518.27001953125,33.64598083496094,21.115583419799805,135.7254638671875,63.9881591796875,129.9569854736328,53.24760055541992,181.2544403076172,67.96339416503906,70.7699966430664,32.91037368774414,53.28432083129883
02/13/2020,80.11661529541016,54.529998779296875,2149.8701171875,33.35606384277344,43.42662811279297,73.59455871582031,44.50901412963867,8.166679382324219,1514.6600341796875,33.519893646240234,20.871366500854492,134.85157775878906,63.969200134277344,129.843994140625,53.01065444946289,180.27316284179688,67.52450561523438,69.5999984741211,33.14396286010742,53.66865158081055
02/14/2020,80.13633728027344,55.310001373291016,2134.8701171875,33.29873275756836,43.30398178100586,73.39894104003906,44.1798095703125,8.018195152282715,1520.739990234375,33.32591247558594,21.01226234436035,131.69679260253906,63.80794143676758,129.448486328125,52.92535400390625,181.88246154785156,72.2650375366211,68.83000183105469,33.09205627441406,53.54053497314453
02/18/2020,78.66901397705078,56.88999938964844,2155.669921875,32.74455261230469,42.728485107421875,72.27172088623047,43.822383880615234,7.9785990715026855,1519.6700439453125,33.529598236083984,20.89015007019043,132.0463409423828,62.73611068725586,127.73455047607422,52.62205123901367,183.72726440429688,73.95578002929688,66.63999938964844,33.100704193115234,52.99150085449219
02/19/2020,79.80833435058594,58.900001525878906,2170.219970703125,33.174522399902344,43.32285690307617,72.70957946777344,43.54020690917969,7.919204235076904,1526.68994140625,33.81086730957031,21.06861686706543,131.83660888671875,63.65617752075195,129.4767303466797,53.37082290649414,184.27830505371094,78.47685241699219,67.06999969482422,33.25643539428711,53.275169372558594
02/20/2020,78.98958587646484,57.27000045776367,2153.10009765625,33.29873275756836,43.237945556640625,72.8679428100586,44.06694030761719,7.948901176452637,1518.1500244140625,34.79047393798828,21.2658748626709,132.15122985839844,62.08160400390625,129.4767303466797,50.94443893432617,181.46414184570312,76.98063659667969,66.73999786376953,33.40351104736328,53.156211853027344
02/21/2020,77.20166015625,53.279998779296875,2095.969970703125,32.83054733276367,42.49262237548828,71.20973205566406,43.54961013793945,7.810315132141113,1485.1099853515625,34.13093566894531,21.32223129272461,130.9452362060547,61.02873611450195,127.89463806152344,49.683860778808594,175.7275848388672,73.33233642578125,65.94000244140625,33.351600646972656,53.25687026977539
02/24/2020,73.53456115722656,49.119998931884766,2009.2900390625,31.273099899291992,40.69065475463867,67.56726837158203,41.38624572753906,7.493546962738037,1421.5899658203125,33.102840423583984,20.758649826049805,127.9652328491211,58.58151626586914,124.45736694335938,47.08688735961914,168.1510009765625,68.14793395996094,63.93000030517578,32.91902542114258,53.064701080322266
02/25/2020,71.04377746582031,47.56999969482422,1972.739990234375,29.696548461914062,39.23775100708008,64.67938232421875,40.20108413696289,7.156980514526367,1388.449951171875,31.774066925048828,21.93277931213379,123.8404541015625,56.65599060058594,118.90123748779297,45.52300262451172,165.376220703125,65.34750366210938,63.58000183105469,32.313419342041016,52.268592834472656
02/26/2020,72.17079162597656,47.4900016784668,1979.5899658203125,29.266578674316406,39.030189514160156,63.51491165161133,39.65554428100586,7.137182712554932,1393.1800537109375,30.804162979125977,21.331623077392578,122.12757873535156,56.58011245727539,119.25907897949219,44.77423858642578,167.4425506591797,66.74398040771484,63.939998626708984,32.097129821777344,52.286895751953125
02/27/2020,67.45310974121094,44.0099983215332,1884.300048828125,27.833345413208008,38.643375396728516,60.040122985839844,37.66147994995117,6.899606704711914,1318.0899658203125,30.231922149658203,20.552001953125,116.32487487792969,52.95670700073242,114.29623413085938,43.039756774902344,155.64471435546875,63.02862548828125,60.88999938964844,30.911874771118164,50.38356018066406
02/28/2020,67.41365051269531,45.47999954223633,1883.75,27.23138999938965,37.643333435058594,59.11786651611328,37.55801010131836,6.889707565307617,1339.3299560546875,29.552988052368164,19.52815818786621,113.7381362915039,52.66265869140625,109.34280395507812,42.67959213256836,159.413330078125,67.38774108886719,62.20000076293945,30.470645904541016,49.560001373291016
03/02/2020,73.68991088867188,47.459999084472656,1953.949951171875,28.062665939331055,38.643375396728516,62.96527099609375,38.7243537902832,7.127283573150635,1389.1099853515625,30.125232696533203,20.533214569091797,117.36481475830078,55.18577194213867,114.43749237060547,44.05390548706055,170.0205841064453,68.97467041015625,64.16000366210938,32.166343688964844,52.45160675048828
